transaction_id,user_id,account_id,payment_type,amount,status,timestamp
T17418,U1104,A693,Wire,254.7,completed,2026-02-18 18:07:05
T17419,U1622,A521,Card,86.52,completed,2026-02-18 09:38:56
T17420,U96,A199,Card,708.16,completed,2026-02-11 14:58:46
T17421,U1521,A652,Card,213.08,completed,2026-02-19 05:15:50
T17422,U49,A2043,ACH,200.41,completed,2026-02-08 13:36:40
T17423,U826,A1917,Card,1318.92,completed,2026-02-25 20:58:10
T17424,U1523,A1244,Card,390.78,failed,2026-02-22 08:01:28
T17425,U2662,A1682,Card,728.74,completed,2026-02-24 18:24:33
T17426,U2322,A2189,Card,729.92,completed,2026-02-20 12:02:08
T17427,U1741,A2103,Card,1375.36,completed,2026-02-10 02:56:58
T17428,U37,A2187,ACH,43.0,failed,2026-02-22 05:05:56
T17429,U2946,A494,Wire,646.7,completed,2026-02-22 22:14:02
T17430,U762,A1298,Wire,740.38,completed,2026-02-10 18:51:57
T17431,U670,A1871,Wire,590.25,completed,2026-02-20 06:42:08
T17432,U1039,A951,Card,36.04,failed,2026-02-16 17:56:04
T17433,U1107,A758,Wire,1416.36,completed,2026-02-26 22:38:38
T17434,U2738,A783,ACH,374.0,completed,2026-02-02 04:15:00
T17435,U1782,A2119,Wire,333.5,pending,2026-02-08 11:35:46
T17436,U2434,A1507,Card,515.28,completed,2026-02-20 04:15:49
T17437,U2115,A2357,Card,30.64,completed,2026-02-17 02:14:16
T17438,U2737,A1,Card,1033.31,completed,2026-02-12 12:35:36
T17439,U1188,A1844,Wire,783.59,failed,2026-02-22 21:40:23
T17440,U190,A749,ACH,41.39,completed,2026-02-20 12:45:17
T17441,U411,A968,Card,556.83,completed,2026-02-26 13:38:54
T17442,U1602,A2181,Wire,611.55,failed,2026-02-23 07:42:03
T17443,U2677,A1244,ACH,313.97,completed,2026-02-04 10:16:00
T17444,U703,A2268,Card,779.3,completed,2026-02-08 14:25:44
T17445,U667,A1699,Card,77.07,completed,2026-02-07 03:41:46
T17446,U49,A2821,Wire,209.23,completed,2026-02-18 13:49:50
T17447,U896,A1111,ACH,153.8,completed,2026-02-27 04:29:58
T17448,U1186,A2794,Wire,401.51,completed,2026-02-11 00:01:43
T17449,U1293,A2843,ACH,161.76,completed,2026-02-21 06:19:55
T17450,U1711,A112,Wire,664.09,completed,2026-02-08 23:02:47
T17451,U2003,A1323,Wire,456.58,completed,2026-02-04 03:37:58
T17452,U764,A1565,Wire,298.91,completed,2026-02-06 01:30:27
T17453,U2175,A774,Card,330.54,completed,2026-02-26 21:32:21
T17454,U1900,A1549,Wire,639.46,completed,2026-02-19 09:19:28
T17455,U734,A2672,Card,342.27,completed,2026-02-17 12:59:08
T17456,U373,A135,Card,18.76,completed,2026-02-27 07:00:18
T17457,U1581,A760,Wire,753.82,completed,2026-02-09 21:15:01
T17458,U2839,A2276,ACH,129.04,completed,2026-02-09 22:59:53
T17459,U2032,A825,Card,39.77,failed,2026-02-28 13:11:43
T17460,U1685,A1247,Wire,555.42,completed,2026-02-27 23:53:26
T17461,U1683,A2962,Wire,333.68,completed,2026-02-23 13:24:58
T17462,U1000,A64,Wire,102.76,completed,2026-02-10 06:46:22
T17463,U2963,A657,Wire,747.81,pending,2026-02-16 11:45:22
T17464,U2986,A1299,Wire,328.21,completed,2026-02-06 11:42:03
T17465,U944,A1133,ACH,548.94,pending,2026-02-12 08:28:35
T17466,U68,A1054,ACH,464.03,completed,2026-02-05 13:40:17
T17467,U2415,A1502,Wire,739.85,completed,2026-02-14 11:28:46
T17468,U2181,A348,Wire,255.12,pending,2026-02-18 06:49:00
T17469,U2580,A1827,Card,1010.73,completed,2026-02-15 18:24:38
T17470,U2929,A187,Card,20.65,completed,2026-02-13 04:16:01
T17471,U1997,A2904,Card,1857.82,completed,2026-02-23 14:46:29
T17472,U2557,A2045,Card,880.92,completed,2026-02-25 11:39:44
T17473,U1503,A51,ACH,200.74,completed,2026-02-19 22:10:27
T17474,U2691,A469,ACH,927.79,completed,2026-02-10 04:07:29
T17475,U2550,A830,ACH,1807.7,completed,2026-02-12 18:23:19
T17476,U1610,A670,Wire,71.86,completed,2026-02-04 23:30:55
T17477,U903,A509,ACH,1827.01,completed,2026-02-21 13:40:40
T17478,U1348,A1620,Card,549.6,completed,2026-02-28 12:58:13
T17479,U2581,A35,Wire,466.62,completed,2026-02-11 17:53:38
T17480,U1124,A476,Wire,41.73,completed,2026-02-11 08:39:24
T17481,U1614,A1046,ACH,634.64,completed,2026-02-24 10:38:37
T17482,U316,A2602,Wire,654.77,completed,2026-02-16 02:25:04
T17483,U121,A1373,Card,524.57,pending,2026-02-26 11:19:09
T17484,U1935,A2711,ACH,223.55,completed,2026-02-19 14:13:26
T17485,U760,A996,Card,26.2,completed,2026-02-06 21:54:36
T17486,U2493,A1448,ACH,78.05,completed,2026-02-19 05:48:54
T17487,U1771,A1850,Card,1.58,failed,2026-02-23 08:48:27
T17488,U41,A1319,Wire,288.58,completed,2026-02-21 10:00:21
T17489,U1068,A2242,ACH,189.98,completed,2026-02-15 15:33:52
T17490,U1276,A1258,Wire,1020.84,completed,2026-02-09 05:00:30
T17491,U1999,A403,Wire,106.4,completed,2026-02-18 00:24:28
T17492,U814,A292,Card,144.14,completed,2026-02-09 06:57:55
T17493,U2648,A2511,ACH,405.42,completed,2026-02-23 04:53:12
T17494,U1832,A789,Card,494.28,failed,2026-02-10 23:44:29
T17495,U2843,A1120,ACH,661.48,completed,2026-02-14 06:05:09
T17496,U1546,A628,ACH,1735.11,completed,2026-02-10 10:57:02
T17497,U728,A1879,Card,341.46,completed,2026-02-11 06:34:27
T17498,U1689,A1808,Wire,686.45,completed,2026-02-15 09:50:04
T17499,U1053,A1714,Wire,287.53,completed,2026-02-25 15:24:39
T17500,U1891,A414,Card,59.47,completed,2026-02-14 17:20:16
T17501,U2728,A1926,Card,71.99,completed,2026-02-07 20:32:20
T17502,U1590,A2197,Wire,38.68,failed,2026-02-02 22:37:38
T17503,U1962,A826,Wire,24.44,failed,2026-02-05 10:07:51
T17504,U1380,A1767,ACH,350.32,completed,2026-02-25 11:56:15
T17505,U2964,A677,ACH,369.91,completed,2026-02-20 14:16:28
T17506,U1136,A2638,ACH,327.43,failed,2026-02-14 10:42:50
T17507,U2907,A2464,Wire,802.91,completed,2026-02-19 23:45:43
T17508,U1318,A595,Card,1999.7,completed,2026-02-01 19:13:10
T17509,U2279,A1294,Card,20.15,completed,2026-02-22 09:57:54
T17510,U816,A1530,ACH,251.39,failed,2026-02-08 08:04:28
T17511,U40,A1238,ACH,169.54,completed,2026-02-07 10:33:48
T17512,U1116,A1862,Card,558.04,failed,2026-02-05 06:51:12
T17513,U2496,A2327,ACH,96.82,completed,2026-02-15 05:36:18
T17514,U1594,A1756,ACH,114.47,completed,2026-02-15 12:11:11
T17515,U2264,A677,ACH,98.72,completed,2026-02-13 10:36:43
T17516,U2742,A2373,Card,70.59,completed,2026-02-18 09:54:26
T17517,U1823,A409,Card,31.33,completed,2026-02-21 11:01:13
T17518,U570,A2646,ACH,317.48,completed,2026-02-10 19:17:11
T17519,U356,A813,Card,353.56,completed,2026-02-05 18:24:28
T17520,U2367,A938,Card,168.19,completed,2026-02-17 16:32:24
T17521,U1910,A639,ACH,365.16,completed,2026-02-13 18:53:32
T17522,U2551,A2895,Card,597.37,completed,2026-02-06 10:21:11
T17523,U2426,A944,Wire,463.24,completed,2026-02-06 14:44:49
T17524,U686,A1130,Card,495.82,failed,2026-02-20 20:49:46
T17525,U1798,A2028,Card,142.22,completed,2026-02-09 11:56:49
T17526,U1084,A2880,Wire,20.63,completed,2026-02-08 19:42:38
T17527,U2052,A1782,ACH,375.27,failed,2026-02-11 13:01:46
T17528,U1894,A2750,Wire,359.13,completed,2026-02-17 17:15:01
T17529,U708,A419,ACH,1297.5,completed,2026-02-07 14:53:09
T17530,U2661,A1047,Wire,64.52,completed,2026-02-08 07:00:18
T17531,U1828,A510,Card,460.05,completed,2026-02-01 05:13:25
T17532,U1769,A2231,ACH,333.94,completed,2026-02-07 12:22:09
T17533,U1674,A493,Wire,382.13,completed,2026-02-13 08:32:36
T17534,U563,A2219,Card,63.36,completed,2026-02-15 23:23:01
T17535,U2028,A790,Card,326.77,completed,2026-02-23 17:42:18
T17536,U2396,A1954,Card,357.66,completed,2026-02-22 05:09:00
T17537,U2596,A569,Wire,89.22,pending,2026-02-20 09:23:30
T17538,U2692,A1162,Wire,509.62,completed,2026-02-25 10:35:05
T17539,U2088,A2358,Wire,272.23,pending,2026-02-15 13:33:33
T17540,U1040,A2345,Wire,732.21,completed,2026-02-04 20:38:56
T17541,U2675,A2469,ACH,575.43,completed,2026-02-10 15:38:28
T17542,U1691,A2533,Wire,145.05,completed,2026-02-18 14:41:24
T17543,U2903,A764,ACH,129.68,completed,2026-02-11 07:45:16
T17544,U319,A2708,Wire,379.34,completed,2026-02-03 11:44:36
T17545,U2694,A50,Card,22.1,failed,2026-02-10 20:45:36
T17546,U2119,A1024,Card,518.79,completed,2026-02-28 12:56:11
T17547,U2556,A1594,Card,1295.07,completed,2026-02-11 07:44:01
T17548,U129,A2460,Wire,587.27,pending,2026-02-26 17:33:13
T17549,U2024,A1682,Wire,909.66,completed,2026-02-10 20:22:35
T17550,U1020,A544,Wire,1169.73,completed,2026-02-15 09:19:31
T17551,U1626,A303,Wire,48.22,completed,2026-02-15 09:02:45
T17552,U850,A1067,Wire,379.23,completed,2026-02-08 13:04:38
T17553,U795,A2967,Wire,65.52,completed,2026-02-26 13:09:41
T17554,U633,A2830,Wire,133.99,failed,2026-02-25 09:01:13
T17555,U1526,A658,ACH,68.82,completed,2026-02-07 23:43:52
T17556,U515,A1695,ACH,51.44,completed,2026-02-02 23:48:31
T17557,U1954,A2865,ACH,169.66,completed,2026-02-10 10:02:36
T17558,U374,A1601,Wire,1937.71,completed,2026-02-17 03:52:19
T17559,U1312,A788,Card,107.29,completed,2026-02-14 02:07:02
T17560,U1713,A952,ACH,1900.18,completed,2026-02-07 05:33:56
T17561,U1985,A783,Card,50.94,completed,2026-02-21 10:22:15
T17562,U1211,A1708,Card,195.82,completed,2026-02-27 13:16:55
T17563,U2174,A1801,Card,307.18,completed,2026-02-08 10:15:22
T17564,U258,A1069,ACH,513.74,completed,2026-02-08 19:15:26
T17565,U1124,A2025,ACH,379.01,completed,2026-02-11 00:47:40
T17566,U816,A2377,Card,159.29,pending,2026-02-24 07:33:11
T17567,U1660,A267,Card,60.02,completed,2026-02-12 12:48:54
T17568,U2763,A49,Card,648.95,completed,2026-02-26 03:22:25
T17569,U858,A850,Card,220.09,completed,2026-02-22 11:47:17
T17570,U1984,A56,ACH,8.83,completed,2026-02-23 04:45:44
T17571,U2257,A756,Wire,600.82,completed,2026-02-25 17:55:20
T17572,U463,A623,Wire,22.26,failed,2026-02-16 12:13:52
T17573,U915,A2862,Card,122.39,completed,2026-02-07 01:47:23
T17574,U504,A998,Card,15.39,completed,2026-02-27 18:48:16
T17575,U2424,A1019,Card,393.68,completed,2026-02-18 06:10:01
T17576,U1636,A2337,Card,1576.14,completed,2026-02-13 05:25:47
T17577,U2321,A1036,Card,856.95,completed,2026-02-06 06:00:42
T17578,U2996,A2472,Wire,312.42,completed,2026-02-16 05:05:05
T17579,U2931,A2184,Wire,145.85,completed,2026-02-26 02:14:28
T17580,U470,A784,Wire,130.09,failed,2026-02-05 13:53:07
T17581,U2248,A2291,Card,155.0,pending,2026-02-28 13:38:13
T17582,U1073,A560,Wire,1184.26,completed,2026-02-11 18:39:19
T17583,U2603,A381,Wire,58.83,completed,2026-02-09 22:35:10
T17584,U2291,A1573,ACH,207.93,completed,2026-02-04 20:32:44
T17585,U2467,A2091,Card,344.45,completed,2026-02-26 11:09:36
T17586,U2327,A2176,Wire,512.24,completed,2026-02-03 06:16:24
T17587,U2557,A1686,Card,129.01,failed,2026-02-15 06:05:50
T17588,U750,A1487,ACH,360.5,completed,2026-02-03 12:47:33
T17589,U2037,A2707,Wire,1289.18,completed,2026-02-21 23:10:46
T17590,U1942,A2086,Card,738.08,failed,2026-02-23 16:36:13
T17591,U2469,A2771,Wire,178.43,completed,2026-02-23 18:08:01
T17592,U964,A2694,ACH,1151.69,failed,2026-02-26 21:41:09
T17593,U746,A180,Wire,546.53,completed,2026-02-12 18:31:28
T17594,U1868,A2707,Wire,1223.24,completed,2026-02-05 06:47:49
T17595,U1587,A2746,Wire,60.48,completed,2026-02-20 13:03:30
T17596,U685,A1521,ACH,651.25,completed,2026-02-08 18:58:28
T17597,U258,A1668,ACH,970.72,completed,2026-02-24 22:00:41
T17598,U1766,A1195,Wire,127.97,completed,2026-02-26 13:00:27
T17599,U115,A772,Wire,617.25,completed,2026-02-19 17:47:28
T17600,U2618,A2578,ACH,48.62,failed,2026-02-27 16:35:01
T17601,U1030,A1201,Wire,561.78,completed,2026-02-25 22:02:44
T17602,U325,A351,Wire,150.31,pending,2026-02-18 14:26:29
T17603,U2164,A519,Wire,1025.88,completed,2026-02-28 01:41:27
T17604,U2841,A1091,ACH,78.98,completed,2026-02-09 14:35:34
T17605,U1008,A337,Wire,8.85,completed,2026-02-13 15:31:06
T17606,U2820,A1950,Wire,2019.94,completed,2026-02-04 16:25:37
T17607,U2671,A2031,Wire,1802.14,completed,2026-02-26 13:01:10
T17608,U2663,A724,ACH,979.6,completed,2026-02-24 04:42:48
T17609,U666,A1626,ACH,868.68,completed,2026-02-01 05:19:28
T17610,U2432,A1826,Wire,892.51,completed,2026-02-14 17:02:54
T17611,U2205,A725,Wire,208.11,failed,2026-02-10 13:33:42
T17612,U1299,A2535,Card,549.21,completed,2026-02-25 21:52:59
T17613,U672,A2650,Wire,75.03,completed,2026-02-13 15:48:36
T17614,U1613,A842,Card,233.84,failed,2026-02-09 08:13:17
T17615,U2656,A105,Card,1092.31,completed,2026-02-04 12:52:01
T17616,U908,A2014,Wire,1338.95,completed,2026-02-01 22:32:20
T17617,U2425,A680,Wire,283.49,completed,2026-02-06 02:27:43
T17618,U2566,A1980,Wire,287.15,completed,2026-02-17 09:16:05
T17619,U1897,A2631,ACH,674.32,completed,2026-02-12 00:50:29
T17620,U1367,A638,Card,205.01,completed,2026-02-07 02:42:39
T17621,U2706,A1445,Wire,87.91,completed,2026-02-11 04:31:59
T17622,U1064,A1345,ACH,324.29,completed,2026-02-03 19:11:01
T17623,U1511,A1136,ACH,176.61,completed,2026-02-23 08:52:48
T17624,U1829,A742,Card,127.52,completed,2026-02-23 14:59:56
T17625,U1561,A1074,Card,1588.86,completed,2026-02-22 22:19:34
T17626,U2041,A2593,ACH,484.06,completed,2026-02-18 04:28:03
T17627,U944,A2649,Card,15.07,completed,2026-02-24 05:12:16
T17628,U877,A2737,Card,2727.01,completed,2026-02-05 19:46:31
T17629,U1611,A1887,Wire,683.9,completed,2026-02-18 03:42:43
T17630,U1306,A2013,Wire,147.54,completed,2026-02-12 07:11:59
T17631,U1182,A1146,Wire,240.06,completed,2026-02-21 01:39:21
T17632,U1568,A2908,Card,2190.7,completed,2026-02-11 11:01:49
T17633,U405,A715,ACH,71.08,failed,2026-02-19 10:21:39
T17634,U2481,A1971,ACH,86.65,completed,2026-02-22 16:52:40
T17635,U2147,A1440,Card,16.18,completed,2026-02-11 21:08:46
T17636,U316,A965,ACH,1.65,completed,2026-02-20 18:39:57
T17637,U1038,A595,Card,1742.37,completed,2026-02-09 07:57:15
T17638,U2894,A1058,ACH,106.78,pending,2026-02-27 19:01:44
T17639,U128,A556,ACH,992.46,completed,2026-02-25 08:53:09
T17640,U2223,A2354,Wire,118.88,completed,2026-02-11 19:23:02
T17641,U894,A2206,ACH,697.94,completed,2026-02-25 08:28:34
T17642,U2687,A2158,ACH,104.1,pending,2026-02-17 06:17:39
T17643,U2354,A170,Wire,500.45,completed,2026-02-27 07:27:58
T17644,U285,A2490,Card,39.62,failed,2026-02-04 07:01:19
T17645,U1743,A221,ACH,912.94,completed,2026-02-19 06:57:54
T17646,U1941,A255,ACH,696.15,completed,2026-02-05 02:12:15
T17647,U2409,A1615,Card,102.59,completed,2026-02-06 02:57:43
T17648,U655,A2141,Card,761.35,failed,2026-02-01 04:01:09
T17649,U2751,A907,Card,18.09,completed,2026-02-08 13:36:22
T17650,U1822,A1178,ACH,118.14,completed,2026-02-27 01:59:22
T17651,U1691,A554,ACH,588.01,pending,2026-02-14 01:07:58
T17652,U858,A1717,Card,540.77,completed,2026-02-06 19:48:12
T17653,U2774,A640,Card,177.92,completed,2026-02-28 20:51:59
T17654,U1848,A497,Card,53.39,completed,2026-02-04 03:05:56
T17655,U2415,A2916,Card,385.01,completed,2026-02-22 07:40:50
T17656,U1860,A1941,ACH,99.94,completed,2026-02-24 05:56:54
T17657,U2873,A799,ACH,252.43,completed,2026-02-15 04:12:17
T17658,U2054,A800,Wire,199.08,failed,2026-02-01 20:30:24
T17659,U1223,A1447,ACH,2199.36,completed,2026-02-25 14:36:55
T17660,U2244,A326,Card,164.88,completed,2026-02-08 14:37:24
T17661,U1092,A511,ACH,326.87,completed,2026-02-10 00:44:13
T17662,U2272,A1785,Card,265.67,completed,2026-02-27 18:11:03
T17663,U548,A2214,Wire,236.51,failed,2026-02-21 13:51:04
T17664,U2400,A25,Wire,574.96,completed,2026-02-09 10:28:04
T17665,U2273,A2446,Card,303.43,failed,2026-02-20 11:21:39
T17666,U2420,A1103,Wire,541.81,pending,2026-02-13 01:02:15
T17667,U2388,A2635,ACH,192.24,completed,2026-02-02 22:57:57
T17668,U201,A2245,ACH,27.4,completed,2026-02-01 11:15:20
T17669,U2500,A126,Card,220.2,completed,2026-02-22 17:16:06
T17670,U306,A2656,Card,315.84,completed,2026-02-09 05:30:13
T17671,U2658,A2079,ACH,412.31,pending,2026-02-08 21:59:22
T17672,U2892,A1761,ACH,464.1,completed,2026-02-14 16:14:27
T17673,U818,A272,Card,367.84,pending,2026-02-22 16:21:59
T17674,U586,A2165,Wire,404.47,completed,2026-02-10 21:27:46
T17675,U2204,A924,ACH,323.97,completed,2026-02-21 14:26:10
T17676,U734,A2744,Card,483.17,completed,2026-02-19 06:01:36
T17677,U1032,A2830,Wire,460.8,completed,2026-02-07 18:35:43
T17678,U1822,A1165,Card,723.14,completed,2026-02-18 16:22:42
T17679,U604,A1768,ACH,154.81,completed,2026-02-28 07:32:21
T17680,U602,A2309,Card,1272.82,completed,2026-02-13 22:52:04
T17681,U594,A1644,Card,1548.86,completed,2026-02-16 06:21:31
T17682,U1337,A337,Wire,2059.18,completed,2026-02-25 19:55:59
T17683,U1974,A1754,ACH,1479.16,completed,2026-02-09 06:49:03
T17684,U1770,A1177,ACH,99.4,completed,2026-02-18 22:30:41
T17685,U1676,A2357,ACH,942.64,pending,2026-02-26 12:08:21
T17686,U516,A941,Card,847.73,completed,2026-02-28 06:03:39
T17687,U456,A182,ACH,210.33,completed,2026-02-21 21:30:02
T17688,U157,A1119,Wire,290.91,completed,2026-02-05 18:42:31
T17689,U2445,A2502,ACH,68.64,completed,2026-02-01 17:21:33
T17690,U153,A2294,ACH,329.7,completed,2026-02-13 10:40:10
T17691,U2572,A1073,Wire,872.53,completed,2026-02-08 02:30:09
T17692,U1946,A547,Wire,1799.45,completed,2026-02-18 09:53:40
T17693,U306,A1484,Wire,992.63,completed,2026-02-20 15:35:54
T17694,U2605,A456,Card,1435.29,completed,2026-02-11 03:10:30
T17695,U2086,A569,Card,84.64,completed,2026-02-15 02:08:31
T17696,U2921,A2533,ACH,378.51,completed,2026-02-26 05:41:17
T17697,U2478,A1594,Wire,228.98,completed,2026-02-21 09:38:58
T17698,U2520,A1293,Wire,229.9,failed,2026-02-05 03:33:34
T17699,U2156,A1888,Card,410.15,completed,2026-02-15 21:02:10
T17700,U739,A1837,Card,230.82,completed,2026-02-18 09:01:08
T17701,U1647,A365,ACH,20.39,completed,2026-02-18 22:57:48
T17702,U2936,A2667,Wire,26.51,failed,2026-02-09 03:03:26
T17703,U2007,A760,ACH,1061.51,completed,2026-02-18 22:50:23
T17704,U669,A2782,ACH,955.81,completed,2026-02-24 23:45:00
T17705,U1519,A2906,Wire,398.07,completed,2026-02-27 13:07:15
T17706,U92,A2779,Wire,490.93,pending,2026-02-27 17:01:09
T17707,U1272,A1183,ACH,236.82,completed,2026-02-24 22:10:47
T17708,U1543,A1622,Card,490.42,completed,2026-02-04 11:00:25
T17709,U135,A2315,Card,939.42,completed,2026-02-03 10:11:36
T17710,U2906,A1160,Wire,179.2,completed,2026-02-09 19:04:09
T17711,U1020,A2747,Card,2333.67,completed,2026-02-07 07:08:00
T17712,U1137,A2012,Wire,63.22,completed,2026-02-23 23:56:47
T17713,U717,A1292,Wire,148.17,completed,2026-02-06 11:42:04
T17714,U2611,A2969,Wire,563.47,completed,2026-02-07 14:16:21
T17715,U2966,A936,ACH,424.18,completed,2026-02-26 07:59:12
T17716,U2634,A146,Card,74.41,failed,2026-02-26 03:50:12
T17717,U1401,A2794,ACH,424.99,completed,2026-02-23 16:24:32
T17718,U2888,A1196,Wire,0.8,completed,2026-02-05 18:04:20
T17719,U67,A1891,Card,696.39,completed,2026-02-22 02:21:43
T17720,U248,A1037,Card,210.85,completed,2026-02-08 22:03:22
T17721,U2641,A2929,Wire,808.36,completed,2026-02-04 20:02:59
T17722,U2719,A2635,ACH,394.57,completed,2026-02-03 16:56:59
T17723,U2532,A1660,Card,384.46,completed,2026-02-05 21:35:32
T17724,U147,A1634,Card,139.72,completed,2026-02-18 14:45:12
T17725,U2477,A1920,ACH,128.92,completed,2026-02-11 04:16:01
T17726,U2955,A821,Wire,407.13,completed,2026-02-19 03:53:08
T17727,U2428,A902,Wire,1995.77,completed,2026-02-06 13:20:37
T17728,U2683,A1394,Wire,1296.61,completed,2026-02-14 13:30:38
T17729,U1212,A2637,ACH,288.77,completed,2026-02-04 17:56:15
T17730,U2023,A2968,Card,315.23,completed,2026-02-03 22:22:40
T17731,U254,A848,Card,794.39,completed,2026-02-10 04:10:02
T17732,U1985,A1186,Wire,826.23,completed,2026-02-23 23:51:04
T17733,U1541,A121,ACH,1018.89,completed,2026-02-03 12:48:42
T17734,U2129,A2187,ACH,620.41,completed,2026-02-21 05:30:03
T17735,U457,A658,Card,1204.68,completed,2026-02-28 20:31:31
T17736,U1081,A660,Card,727.14,pending,2026-02-25 19:43:50
T17737,U2475,A1313,Wire,219.59,completed,2026-02-06 12:41:43
T17738,U2595,A1497,ACH,22.33,completed,2026-02-12 10:19:02
T17739,U1117,A1271,ACH,12.23,completed,2026-02-19 06:37:26
T17740,U2091,A2602,Card,74.73,completed,2026-02-14 04:57:38
T17741,U2548,A660,Wire,343.24,failed,2026-02-25 06:03:40
T17742,U1209,A2315,ACH,585.92,completed,2026-02-12 05:19:11
T17743,U851,A2655,ACH,411.38,completed,2026-02-16 18:49:44
T17744,U2059,A2909,Wire,842.33,completed,2026-02-05 23:29:52
T17745,U2805,A887,Wire,1706.4,completed,2026-02-14 10:14:51
T17746,U299,A1960,Wire,10.54,completed,2026-02-15 06:05:54
T17747,U2362,A1144,Card,1.61,completed,2026-02-06 05:01:45
T17748,U2434,A931,Wire,651.89,completed,2026-02-01 13:27:41
T17749,U1646,A961,ACH,71.0,completed,2026-02-11 17:43:29
T17750,U2252,A550,Wire,61.75,failed,2026-02-08 07:23:15
T17751,U1077,A1981,Wire,57.65,completed,2026-02-15 14:32:52
T17752,U2341,A1685,ACH,229.85,completed,2026-02-19 03:32:16
T17753,U91,A1290,Card,754.0,completed,2026-02-18 17:24:32
T17754,U1202,A135,Card,274.25,failed,2026-02-27 07:01:22
T17755,U790,A203,Wire,374.74,completed,2026-02-26 20:11:19
T17756,U2642,A758,Wire,345.66,failed,2026-02-07 12:31:45
T17757,U1060,A2951,Card,124.23,completed,2026-02-11 23:22:10
T17758,U2074,A2483,Wire,597.53,completed,2026-02-19 14:20:58
T17759,U655,A682,Wire,1061.87,completed,2026-02-08 00:48:20
T17760,U320,A1464,ACH,80.35,failed,2026-02-16 12:17:22
T17761,U2007,A2004,Wire,245.4,completed,2026-02-22 21:44:16
T17762,U2078,A611,Wire,940.07,completed,2026-02-05 12:35:24
T17763,U416,A2119,ACH,65.24,completed,2026-02-24 21:59:28
T17764,U386,A1019,ACH,225.8,pending,2026-02-24 18:00:19
T17765,U1896,A715,Card,443.31,completed,2026-02-07 16:07:56
T17766,U2398,A750,Wire,894.37,completed,2026-02-09 05:45:28
T17767,U287,A1540,ACH,290.85,completed,2026-02-25 22:01:44
T17768,U1418,A1890,Wire,760.79,completed,2026-02-14 05:35:47
T17769,U1875,A188,ACH,402.4,failed,2026-02-21 11:00:53
T17770,U2200,A2800,Card,809.77,completed,2026-02-28 07:16:15
T17771,U1469,A1001,ACH,481.3,completed,2026-02-01 15:23:20
T17772,U1442,A2512,ACH,1.24,failed,2026-02-04 21:34:12
T17773,U1398,A600,Wire,96.91,completed,2026-02-01 09:09:17
T17774,U1458,A1532,Wire,88.48,completed,2026-02-05 12:52:12
T17775,U2755,A1525,Card,954.23,completed,2026-02-28 21:27:37
T17776,U2553,A1650,ACH,740.17,completed,2026-02-26 16:36:17
T17777,U1220,A630,Card,991.4,completed,2026-02-07 14:49:38
T17778,U2202,A1218,ACH,2456.07,completed,2026-02-18 01:03:21
T17779,U1580,A2471,Card,2087.02,completed,2026-02-02 21:18:07
T17780,U795,A1722,ACH,47.11,completed,2026-02-24 08:21:06
T17781,U2284,A1739,Card,351.11,completed,2026-02-18 08:48:02
T17782,U2747,A1499,ACH,392.91,pending,2026-02-16 14:19:57
T17783,U602,A1252,Card,1518.54,completed,2026-02-07 19:25:50
T17784,U1182,A1322,Wire,67.72,completed,2026-02-09 10:16:57
T17785,U1116,A1097,ACH,228.27,completed,2026-02-08 09:32:07
T17786,U1332,A2962,Wire,67.89,pending,2026-02-11 16:06:01
T17787,U97,A2554,Card,290.68,completed,2026-02-23 16:14:24
T17788,U2483,A1103,Card,93.88,completed,2026-02-25 06:25:43
T17789,U2211,A1610,Card,46.27,completed,2026-02-20 23:15:37
T17790,U2640,A328,Card,2454.82,completed,2026-02-17 10:29:57
T17791,U753,A1713,Card,859.94,completed,2026-02-13 15:15:21
T17792,U1620,A1846,ACH,435.58,completed,2026-02-11 16:18:06
T17793,U54,A2557,ACH,170.95,completed,2026-02-23 22:08:03
T17794,U292,A1103,Card,174.28,completed,2026-02-22 08:19:40
T17795,U271,A2284,Wire,197.78,pending,2026-02-28 00:41:11
T17796,U693,A664,Wire,145.43,completed,2026-02-23 22:17:13
T17797,U380,A2115,Card,594.97,completed,2026-02-17 18:40:05
T17798,U255,A2964,ACH,385.3,completed,2026-02-18 19:25:03
T17799,U1285,A2398,Card,252.24,completed,2026-02-25 23:32:37
T17800,U1317,A1579,Card,193.83,completed,2026-02-06 15:20:50
T17801,U1292,A2685,Card,194.98,completed,2026-02-27 09:53:05
T17802,U2235,A1267,Wire,385.37,completed,2026-02-24 09:35:03
T17803,U1103,A235,Wire,82.84,pending,2026-02-08 02:43:45
T17804,U159,A162,Card,93.95,completed,2026-02-08 00:39:18
T17805,U969,A1413,ACH,37.22,completed,2026-02-20 23:48:11
T17806,U2788,A1094,Card,246.71,completed,2026-02-19 04:40:59
T17807,U459,A129,ACH,409.6,completed,2026-02-10 07:05:58
T17808,U720,A2276,ACH,580.14,completed,2026-02-21 06:16:54
T17809,U2536,A521,Card,157.86,completed,2026-02-19 04:01:34
T17810,U1759,A1065,Card,572.97,completed,2026-02-27 21:49:12
T17811,U2600,A1812,Wire,641.85,completed,2026-02-16 22:28:44
T17812,U369,A60,Card,249.56,completed,2026-02-15 15:47:27
T17813,U1059,A821,Card,920.31,completed,2026-02-21 13:43:56
T17814,U557,A1105,ACH,100.63,completed,2026-02-23 19:36:27
