transaction_id,expected_amount,actual_amount,discrepancy_flag
T22564,123.21,0.0,True
T22565,476.07,476.07,False
T22566,129.46,129.46,False
T22567,1138.66,0.0,True
T22568,332.84,332.84,False
T22569,1571.23,1571.23,False
T22570,2013.82,2013.82,False
T22571,42.02,42.02,False
T22572,566.75,566.75,False
T22573,578.11,578.11,False
T22574,290.53,290.53,False
T22575,629.32,629.32,False
T22576,82.66,0.0,True
T22577,59.68,59.68,False
T22578,547.99,547.99,False
T22579,1158.38,1158.38,False
T22580,1849.75,1849.75,False
T22581,192.97,192.97,False
T22582,74.95,74.95,False
T22583,741.66,0.0,True
T22584,202.09,202.09,False
T22585,1303.21,1303.21,False
T22586,174.19,0.0,True
T22587,257.7,257.7,False
T22588,85.28,85.28,False
T22589,351.25,0.0,True
T22590,206.93,206.93,False
T22591,924.12,761.51,True
T22592,600.37,600.37,False
T22593,205.95,205.95,False
T22594,49.48,49.48,False
T22595,2.2,2.2,False
T22596,172.25,172.25,False
T22597,6.58,6.58,False
T22598,207.61,207.61,False
T22599,1060.79,1060.79,False
T22600,967.86,1362.64,True
T22601,591.08,591.08,False
T22602,696.29,696.29,False
T22603,1115.53,0.0,True
T22604,1504.47,1504.47,False
T22605,542.32,542.32,False
T22606,21.89,21.89,False
T22607,2013.65,2013.65,False
T22608,520.66,520.66,False
T22609,128.28,128.28,False
T22610,2.23,2.23,False
T22611,1170.15,1170.15,False
T22612,469.72,469.72,False
T22613,535.4,535.4,False
T22614,2241.25,2241.25,False
T22615,683.0,683.0,False
T22616,516.25,516.25,False
T22617,1731.95,0.0,True
T22618,105.46,105.46,False
T22619,266.9,266.9,False
T22620,1339.77,1339.77,False
T22621,286.78,286.78,False
T22622,406.24,406.24,False
T22623,1184.35,1184.35,False
T22624,165.34,165.34,False
T22625,1574.11,2310.68,True
T22626,826.98,826.98,False
T22627,653.02,653.02,False
T22628,1499.19,1499.19,False
T22629,274.73,274.73,False
T22630,223.22,223.22,False
T22631,367.57,367.57,False
T22632,378.27,378.27,False
T22633,447.54,447.54,False
T22634,140.18,0.0,True
T22635,631.56,631.56,False
T22636,635.88,635.88,False
T22637,14.79,14.79,False
T22638,902.79,902.79,False
T22639,1051.97,1051.97,False
T22640,1152.55,1152.55,False
T22641,100.65,100.65,False
T22642,84.43,84.43,False
T22643,57.15,0.0,True
T22644,734.45,734.45,False
T22645,105.3,105.3,False
T22646,637.19,637.19,False
T22647,809.58,809.58,False
T22648,0.35,0.35,False
T22649,476.33,476.33,False
T22650,132.33,132.33,False
T22651,280.78,280.78,False
T22652,140.57,140.57,False
T22653,456.84,456.84,False
T22654,315.53,315.53,False
T22655,230.31,230.31,False
T22656,469.7,469.7,False
T22657,92.1,92.1,False
T22658,1050.68,1050.68,False
T22659,111.35,111.35,False
T22660,69.88,69.88,False
T22661,249.55,249.55,False
T22662,414.98,414.98,False
T22663,12.63,12.63,False
T22664,113.26,113.26,False
T22665,1792.83,1792.83,False
T22666,10.63,10.63,False
T22667,958.22,958.22,False
T22668,125.66,125.66,False
T22669,0.92,0.0,True
T22670,236.39,0.0,True
T22671,862.48,0.0,True
T22672,167.43,167.43,False
T22673,381.29,375.0,True
T22674,702.32,702.32,False
T22675,656.08,656.08,False
T22676,1189.4,1189.4,False
T22677,45.82,45.82,False
T22678,96.6,96.6,False
T22679,174.8,174.8,False
T22680,1184.99,1184.99,False
T22681,622.78,622.78,False
T22682,539.64,539.64,False
T22683,183.56,183.56,False
T22684,169.34,169.34,False
T22685,140.35,140.35,False
T22686,800.46,800.46,False
T22687,305.22,305.22,False
T22688,127.89,127.89,False
T22689,549.62,549.62,False
T22690,206.05,206.05,False
T22691,74.55,74.55,False
T22692,23.25,23.25,False
T22693,80.55,66.3,True
T22694,813.77,813.77,False
T22695,2245.37,2245.37,False
T22696,400.62,400.62,False
T22697,1366.94,0.0,True
T22698,2212.96,2212.96,False
T22699,243.35,243.35,False
T22700,103.3,103.3,False
T22701,167.73,167.73,False
T22702,307.86,307.86,False
T22703,245.28,245.28,False
T22704,266.3,266.3,False
T22705,16.1,16.1,False
T22706,21.37,21.37,False
T22707,172.95,172.95,False
T22708,151.04,151.04,False
T22709,4.47,4.47,False
T22710,193.55,193.55,False
T22711,975.03,0.0,True
T22712,2771.66,2771.66,False
T22713,244.82,244.82,False
T22714,526.65,526.65,False
T22715,350.42,0.0,True
T22716,194.16,194.16,False
T22717,277.99,277.99,False
T22718,573.92,573.92,False
T22719,479.14,479.14,False
T22720,1357.65,1357.65,False
T22721,129.3,129.3,False
T22722,40.6,40.6,False
T22723,998.24,998.24,False
T22724,293.0,293.0,False
T22725,340.67,340.67,False
T22726,253.75,253.75,False
T22727,516.44,516.44,False
T22728,225.5,225.5,False
T22729,821.52,821.52,False
T22730,58.38,58.38,False
T22731,146.55,146.55,False
T22732,24.38,24.38,False
T22733,207.26,207.26,False
T22734,50.43,50.43,False
T22735,383.47,383.47,False
T22736,104.97,104.97,False
T22737,76.46,76.46,False
T22738,316.87,426.29,True
T22739,714.5,714.5,False
T22740,996.69,996.69,False
T22741,150.11,150.11,False
T22742,244.52,244.52,False
T22743,530.64,530.64,False
T22744,637.45,637.45,False
T22745,10.9,0.0,True
T22746,1080.85,0.0,True
T22747,291.97,291.97,False
T22748,522.51,522.51,False
T22749,151.51,151.51,False
T22750,841.37,841.37,False
T22751,12.98,12.98,False
T22752,592.3,592.3,False
T22753,64.48,40.69,True
T22754,853.4,1066.52,True
T22755,244.23,244.23,False
T22756,1.85,2.37,True
T22757,456.88,477.29,True
T22758,137.65,0.0,True
T22759,491.37,491.37,False
T22760,756.89,756.89,False
T22761,66.81,66.81,False
T22762,115.67,115.67,False
T22763,1218.91,1218.91,False
T22764,684.3,684.3,False
T22765,459.64,459.64,False
T22766,165.05,0.0,True
T22767,76.05,76.05,False
T22768,747.09,747.09,False
T22769,642.49,642.49,False
T22770,1160.21,1160.21,False
T22771,256.04,256.04,False
T22772,107.73,107.73,False
T22773,1292.75,1292.75,False
T22774,101.24,101.24,False
T22775,1683.73,1683.73,False
T22776,218.99,218.99,False
T22777,887.65,887.65,False
T22778,1396.02,1396.02,False
T22779,275.12,275.12,False
T22780,540.65,0.0,True
T22781,18.4,18.4,False
T22782,276.52,0.0,True
T22783,285.07,285.07,False
T22784,596.99,596.99,False
T22785,344.29,463.47,True
T22786,305.04,305.04,False
T22787,980.63,980.63,False
T22788,359.37,359.37,False
T22789,54.96,54.96,False
T22790,585.39,585.39,False
T22791,720.57,924.04,True
T22792,129.28,129.28,False
T22793,801.97,801.97,False
T22794,70.52,70.52,False
T22795,1087.55,1087.55,False
T22796,403.93,403.93,False
T22797,76.29,76.29,False
T22798,727.81,0.0,True
T22799,370.16,370.16,False
T22800,166.65,166.65,False
T22801,1983.1,1983.1,False
T22802,683.79,683.79,False
T22803,17.8,0.0,True
T22804,865.08,865.08,False
T22805,68.77,68.77,False
T22806,130.95,196.23,True
T22807,386.28,0.0,True
T22808,449.06,449.06,False
T22809,445.15,445.15,False
T22810,908.06,908.06,False
T22811,3.35,3.35,False
T22812,247.45,247.45,False
T22813,758.06,758.06,False
T22814,336.0,336.0,False
T22815,63.13,63.13,False
T22816,257.11,257.11,False
T22817,96.09,96.09,False
T22818,16.13,16.13,False
T22819,141.47,141.47,False
T22820,21.33,21.33,False
T22821,1426.42,1426.42,False
T22822,576.63,576.63,False
T22823,187.9,187.9,False
T22824,101.84,101.84,False
T22825,967.69,967.69,False
T22826,37.82,37.82,False
T22827,610.14,882.01,True
T22828,163.13,221.45,True
T22829,523.42,523.42,False
T22830,416.81,416.81,False
T22831,601.45,601.45,False
T22832,475.82,475.82,False
T22833,745.1,745.1,False
T22834,610.22,610.22,False
T22835,58.92,58.92,False
T22836,460.85,460.85,False
T22837,842.74,842.74,False
T22838,672.8,672.8,False
T22839,32.08,32.08,False
T22840,202.14,202.14,False
T22841,294.01,294.01,False
T22842,764.35,764.35,False
T22843,231.49,231.49,False
T22844,396.34,396.34,False
T22845,675.16,675.16,False
T22846,357.75,518.3,True
T22847,1422.98,1422.98,False
T22848,170.95,170.95,False
T22849,417.37,417.37,False
T22850,9.48,9.48,False
T22851,107.69,107.69,False
T22852,768.12,768.12,False
T22853,252.1,252.1,False
T22854,578.09,578.09,False
T22855,1069.07,1069.07,False
T22856,318.77,318.77,False
T22857,2382.35,2382.35,False
T22858,1370.11,1370.11,False
T22859,136.82,136.82,False
T22860,1129.73,1129.73,False
T22861,381.12,381.12,False
T22862,123.07,123.07,False
T22863,376.98,376.98,False
T22864,1188.74,1188.74,False
T22865,579.36,579.36,False
T22866,139.75,139.75,False
T22867,800.8,800.8,False
T22868,44.36,0.0,True
T22869,213.87,213.87,False
T22870,303.48,303.48,False
T22871,759.31,759.31,False
T22872,317.67,317.67,False
T22873,1013.42,1013.42,False
T22874,239.6,239.6,False
T22875,773.19,773.19,False
T22876,1424.63,1424.63,False
T22877,331.32,331.32,False
T22878,47.33,0.0,True
T22879,258.94,258.94,False
T22880,1023.55,1023.55,False
T22881,244.45,244.45,False
T22882,349.12,349.12,False
T22883,578.53,578.53,False
T22884,1046.75,1046.75,False
T22885,352.06,352.06,False
T22886,398.32,398.32,False
T22887,691.21,0.0,True
T22888,36.85,36.85,False
T22889,1239.19,1239.19,False
T22890,17.85,17.85,False
T22891,77.97,77.97,False
T22892,227.48,227.48,False
T22893,54.58,54.58,False
T22894,3.13,3.13,False
T22895,232.67,180.71,True
T22896,354.99,354.99,False
T22897,1459.22,1459.22,False
T22898,105.37,0.0,True
T22899,462.33,462.33,False
T22900,10.89,10.89,False
T22901,1036.41,1036.41,False
T22902,494.48,0.0,True
T22903,255.8,255.8,False
T22904,151.02,151.02,False
T22905,364.9,364.9,False
T22906,627.1,627.1,False
T22907,511.66,511.66,False
T22908,1295.98,1295.98,False
T22909,142.82,142.82,False
T22910,453.76,453.76,False
T22911,185.03,185.03,False
T22912,5086.29,5086.29,False
T22913,107.87,99.99,True
T22914,55.64,55.64,False
T22915,309.57,309.57,False
T22916,1280.29,1280.29,False
T22917,374.28,374.28,False
T22918,351.61,351.61,False
T22919,924.2,924.2,False
T22920,147.98,147.98,False
T22921,842.73,842.73,False
T22922,364.24,364.24,False
T22923,46.6,46.6,False
T22924,501.29,501.29,False
T22925,392.99,392.99,False
T22926,81.75,0.0,True
T22927,203.53,203.53,False
T22928,99.39,99.39,False
T22929,2513.02,2513.02,False
T22930,510.0,510.0,False
T22931,773.31,773.31,False
T22932,47.84,47.84,False
T22933,1890.99,1890.99,False
T22934,1075.77,1075.77,False
T22935,494.52,494.52,False
T22936,712.12,712.12,False
T22937,264.96,264.96,False
T22938,2039.31,2039.31,False
T22939,994.01,994.01,False
T22940,832.14,832.14,False
T22941,522.16,522.16,False
T22942,555.53,0.0,True
T22943,653.56,653.56,False
T22944,13.68,13.68,False
T22945,4410.72,4410.72,False
T22946,340.9,340.9,False
T22947,283.83,283.83,False
T22948,292.69,292.69,False
T22949,42.19,0.0,True
T22950,553.9,553.9,False
T22951,309.32,309.32,False
T22952,283.87,0.0,True
T22953,395.73,395.73,False
T22954,1253.46,1253.46,False
T22955,320.43,320.43,False
T22956,87.31,87.31,False
T22957,142.71,142.71,False
T22958,125.51,125.51,False
T22959,775.01,775.01,False
T22960,411.51,411.51,False
T22961,674.59,674.59,False
T22962,729.25,406.02,True
T22963,271.39,271.39,False
T22964,96.18,96.18,False
T22965,569.38,0.0,True
T22966,14.14,14.14,False
T22967,1315.34,1315.34,False
T22968,630.48,630.48,False
T22969,6.92,6.92,False
T22970,699.1,699.1,False
T22971,182.57,182.57,False
T22972,253.28,0.0,True
T22973,528.75,528.75,False
T22974,222.25,222.25,False
T22975,123.47,123.47,False
T22976,126.97,126.97,False
T22977,982.76,982.76,False
T22978,142.0,142.0,False
T22979,159.2,159.2,False
T22980,79.24,79.24,False
T22981,444.02,444.02,False
T22982,335.91,335.91,False
T22983,152.51,0.0,True
T22984,2828.79,2828.79,False
T22985,861.82,861.82,False
T22986,646.58,646.58,False
T22987,28.46,28.46,False
T22988,55.07,55.07,False
T22989,278.65,392.53,True
T22990,188.9,188.9,False
T22991,764.05,764.05,False
T22992,993.08,993.08,False
T22993,571.18,571.18,False
T22994,140.1,140.1,False
T22995,1813.04,1813.04,False
T22996,237.48,237.48,False
T22997,375.5,375.5,False
T22998,29.64,29.64,False
T22999,64.59,64.59,False
T23000,113.62,113.62,False
T23001,270.71,0.0,True
T23002,329.52,329.52,False
T23003,862.87,862.87,False
T23004,336.43,336.43,False
T23005,200.57,200.57,False
T23006,297.88,297.88,False
T23007,91.75,91.75,False
T23008,77.81,77.81,False
T23009,679.72,0.0,True
T23010,916.75,916.75,False
T23011,679.1,679.1,False
T23012,203.54,203.54,False
T23013,545.66,545.66,False
T23014,37.98,37.98,False
T23015,302.35,302.35,False
T23016,1138.82,1138.82,False
T23017,512.61,512.61,False
T23018,113.24,113.24,False
T23019,1996.16,1996.16,False
T23020,69.33,59.71,True
T23021,424.89,424.89,False
T23022,58.28,58.28,False
T23023,203.36,203.36,False
T23024,25.2,25.2,False
T23025,146.43,146.43,False
T23026,450.96,450.96,False
T23027,439.51,439.51,False
T23028,319.93,319.93,False
T23029,357.19,357.19,False
T23030,961.54,0.0,True
T23031,11.15,11.15,False
T23032,162.91,162.91,False
T23033,812.48,812.48,False
T23034,146.42,84.25,True
T23035,1346.77,1346.77,False
T23036,694.04,694.04,False
T23037,24.53,24.53,False
T23038,197.72,197.72,False
T23039,1056.77,0.0,True
T23040,171.64,171.64,False
T23041,174.97,174.97,False
T23042,883.65,883.65,False
T23043,92.54,92.54,False
T23044,237.34,237.34,False
T23045,261.81,0.0,True
T23046,386.64,386.64,False
T23047,969.28,969.28,False
T23048,91.21,0.0,True
T23049,168.81,168.81,False
T23050,1277.78,1277.78,False
T23051,62.5,0.0,True
T23052,140.75,140.75,False
T23053,1049.04,0.0,True
T23054,64.3,64.3,False
T23055,1732.83,1732.83,False
T23056,43.82,48.08,True
T23057,378.85,378.85,False
T23058,699.48,699.48,False
T23059,279.01,279.01,False
T23060,240.67,240.67,False
T23061,103.2,138.05,True
T23062,151.38,151.38,False
T23063,677.23,677.23,False
T23064,771.53,771.53,False
T23065,504.9,504.9,False
T23066,508.46,508.46,False
T23067,267.94,267.94,False
T23068,451.43,451.43,False
T23069,744.75,744.75,False
T23070,803.94,803.94,False
T23071,592.41,592.41,False
T23072,567.42,567.42,False
T23073,51.08,51.08,False
T23074,1545.57,1545.57,False
T23075,490.48,490.48,False
T23076,84.89,84.89,False
T23077,349.79,349.79,False
T23078,7.41,7.41,False
T23079,929.41,929.41,False
T23080,81.01,81.01,False
T23081,673.0,351.96,True
T23082,143.38,143.38,False
T23083,196.32,196.32,False
T23084,53.64,53.64,False
T23085,173.79,173.79,False
T23086,417.72,417.72,False
T23087,29.15,29.15,False
T23088,307.49,307.49,False
T23089,259.52,0.0,True
T23090,948.86,948.86,False
T23091,74.11,74.11,False
T23092,115.92,0.0,True
T23093,208.88,208.88,False
T23094,221.45,221.45,False
T23095,201.53,201.53,False
T23096,569.12,569.12,False
T23097,352.93,352.93,False
T23098,218.31,218.31,False
T23099,35.7,35.7,False
T23100,1062.33,1062.33,False
T23101,64.0,0.0,True
T23102,217.12,217.12,False
T23103,17.04,0.0,True
T23104,306.37,306.37,False
T23105,967.94,967.94,False
T23106,1011.92,1011.92,False
T23107,40.44,40.44,False
T23108,21.5,21.5,False
T23109,1006.77,1006.77,False
T23110,132.11,0.0,True
T23111,350.65,350.65,False
T23112,455.01,455.01,False
T23113,1252.95,1772.48,True
T23114,2009.58,2009.58,False
T23115,97.85,97.85,False
T23116,262.44,262.44,False
T23117,1769.0,1769.0,False
T23118,160.08,160.08,False
T23119,620.45,620.45,False
T23120,94.89,94.89,False
T23121,1629.51,1629.51,False
T23122,476.53,476.53,False
T23123,125.88,125.88,False
T23124,204.13,204.13,False
T23125,138.05,138.05,False
T23126,284.62,265.22,True
T23127,66.5,66.5,False
T23128,1388.15,1388.15,False
T23129,1375.47,1375.47,False
T23130,41.06,41.06,False
T23131,3.51,3.51,False
T23132,847.61,847.61,False
T23133,191.7,191.7,False
T23134,90.17,90.17,False
T23135,164.81,164.81,False
T23136,290.48,404.04,True
T23137,383.49,383.49,False
T23138,204.2,204.2,False
T23139,32.84,32.84,False
T23140,532.09,532.09,False
T23141,26.09,26.09,False
T23142,381.11,456.87,True
T23143,14.6,14.6,False
T23144,149.71,149.71,False
T23145,339.53,339.53,False
T23146,820.51,820.51,False
T23147,1068.53,1068.53,False
T23148,96.74,96.74,False
T23149,142.69,142.69,False
T23150,862.07,862.07,False
T23151,84.24,84.24,False
T23152,509.85,509.85,False
T23153,92.02,92.02,False
T23154,791.12,791.12,False
T23155,389.22,389.22,False
T23156,1394.53,1394.53,False
T23157,668.86,372.26,True
T23158,21.44,21.44,False
T23159,946.43,946.43,False
T23160,706.79,706.79,False
T23161,18.91,18.91,False
T23162,502.78,502.78,False
T23163,564.19,564.19,False
T23164,145.6,145.6,False
T23165,854.06,854.06,False
T23166,378.87,378.87,False
T23167,265.93,0.0,True
T23168,595.13,595.13,False
T23169,525.36,525.36,False
T23170,557.79,557.79,False
T23171,1168.72,1168.72,False
T23172,824.25,824.25,False
T23173,271.74,271.74,False
T23174,150.97,150.97,False
T23175,384.31,384.31,False
T23176,178.89,0.0,True
T23177,784.71,784.71,False
T23178,526.61,526.61,False
T23179,565.28,0.0,True
T23180,22.89,22.89,False
T23181,632.29,0.0,True
T23182,55.29,55.29,False
T23183,848.13,848.13,False
T23184,331.9,331.9,False
T23185,545.0,545.0,False
T23186,63.51,63.51,False
T23187,118.8,118.8,False
T23188,1464.93,1464.93,False
T23189,561.99,561.99,False
T23190,76.28,76.28,False
T23191,687.46,687.46,False
T23192,588.62,588.62,False
T23193,440.93,440.93,False
T23194,1222.07,1222.07,False
T23195,646.88,646.88,False
T23196,574.21,574.21,False
T23197,589.62,589.62,False
T23198,1394.14,998.44,True
T23199,27.73,27.73,False
T23200,1342.78,1342.78,False
T23201,78.31,78.31,False
T23202,23.45,23.45,False
T23203,271.83,271.83,False
T23204,94.67,94.67,False
T23205,1385.6,1385.6,False
T23206,11.09,11.09,False
T23207,906.62,906.62,False
T23208,1025.09,1025.09,False
T23209,41.78,41.78,False
T23210,1328.07,1328.07,False
T23211,263.14,263.14,False
T23212,329.4,329.4,False
T23213,179.97,0.0,True
T23214,2000.76,2000.76,False
T23215,405.28,405.28,False
T23216,763.75,763.75,False
T23217,61.74,0.0,True
T23218,265.96,205.86,True
T23219,393.3,393.3,False
T23220,230.78,0.0,True
T23221,513.26,513.26,False
T23222,168.43,168.43,False
T23223,12.71,12.71,False
T23224,379.2,379.2,False
T23225,2388.95,2388.95,False
T23226,684.73,684.73,False
T23227,333.71,333.71,False
T23228,2363.37,1958.56,True
T23229,144.37,144.37,False
T23230,183.0,183.0,False
T23231,194.37,194.37,False
T23232,543.9,631.37,True
T23233,138.07,0.0,True
T23234,360.71,360.71,False
T23235,327.88,327.88,False
T23236,532.76,532.76,False
T23237,210.67,210.67,False
T23238,219.92,219.92,False
T23239,758.81,758.81,False
T23240,47.06,47.06,False
T23241,869.24,869.24,False
T23242,257.95,0.0,True
T23243,47.92,47.92,False
T23244,209.37,209.37,False
T23245,71.26,71.26,False
T23246,1039.01,1039.01,False
T23247,179.8,179.8,False
T23248,99.58,99.58,False
T23249,172.19,172.19,False
T23250,696.26,0.0,True
T23251,136.82,136.82,False
T23252,1195.57,1195.57,False
T23253,1830.7,1830.7,False
T23254,327.9,327.9,False
T23255,141.52,141.52,False
T23256,96.75,96.75,False
T23257,374.85,374.85,False
T23258,245.87,245.87,False
T23259,4.48,4.48,False
T23260,1628.48,1628.48,False
T23261,77.87,77.87,False
T23262,776.01,776.01,False
T23263,1078.43,1078.43,False
T23264,669.09,669.09,False
T23265,75.02,75.02,False
T23266,515.05,515.05,False
T23267,808.35,808.35,False
T23268,467.28,0.0,True
T23269,1510.95,0.0,True
T23270,610.86,0.0,True
T23271,90.36,90.36,False
T23272,1229.08,1229.08,False
T23273,250.28,250.28,False
T23274,63.84,63.84,False
T23275,65.25,65.25,False
T23276,587.58,587.58,False
T23277,28.44,28.44,False
T23278,2266.73,2266.73,False
T23279,59.27,59.27,False
T23280,762.72,762.72,False
T23281,639.15,639.15,False
T23282,334.81,334.81,False
T23283,15.94,15.94,False
T23284,517.97,0.0,True
T23285,411.39,0.0,True
T23286,411.12,411.12,False
T23287,1232.08,0.0,True
T23288,898.13,898.13,False
T23289,852.96,0.0,True
T23290,72.95,72.95,False
T23291,1471.75,1471.75,False
T23292,118.89,118.89,False
T23293,1140.0,0.0,True
T23294,153.96,153.96,False
T23295,110.22,110.22,False
T23296,1034.02,1034.02,False
T23297,468.39,468.39,False
T23298,402.47,402.47,False
T23299,180.83,180.83,False
T23300,397.54,397.54,False
T23301,243.26,243.26,False
T23302,1058.22,0.0,True
T23303,922.59,922.59,False
T23304,387.02,387.02,False
T23305,377.54,377.54,False
T23306,20.31,20.31,False
T23307,327.7,327.7,False
T23308,857.58,857.58,False
T23309,363.99,363.99,False
T23310,889.36,889.36,False
T23311,844.51,844.51,False
T23312,36.97,36.97,False
T23313,188.84,188.84,False
T23314,28.69,28.69,False
T23315,630.21,630.21,False
T23316,452.05,452.05,False
T23317,2019.68,2019.68,False
T23318,563.92,563.92,False
T23319,154.34,154.34,False
T23320,454.56,454.56,False
T23321,470.65,470.65,False
T23322,343.36,343.36,False
T23323,2322.72,2322.72,False
T23324,360.61,360.61,False
T23325,240.26,240.26,False
T23326,252.95,252.95,False
T23327,1308.75,1308.75,False
T23328,596.62,596.62,False
T23329,208.7,208.7,False
T23330,522.01,522.01,False
T23331,520.11,520.11,False
T23332,1782.86,1782.86,False
T23333,1109.59,1470.8,True
T23334,1272.64,1272.64,False
T23335,101.29,0.0,True
T23336,150.74,150.74,False
T23337,449.4,449.4,False
T23338,20.5,20.5,False
T23339,331.88,331.88,False
T23340,893.9,893.9,False
T23341,38.7,38.7,False
T23342,207.14,207.14,False
T23343,13.38,13.38,False
T23344,230.1,230.1,False
T23345,17.38,17.38,False
T23346,198.55,198.55,False
T23347,319.14,319.14,False
T23348,86.78,86.78,False
T23349,1231.12,1231.12,False
T23350,225.72,225.72,False
T23351,175.12,175.12,False
T23352,777.59,777.59,False
T23353,32.23,32.23,False
T23354,55.34,55.34,False
T23355,493.92,493.92,False
T23356,156.85,156.85,False
T23357,771.42,771.42,False
T23358,46.51,46.51,False
T23359,225.07,225.07,False
T23360,92.41,92.41,False
T23361,369.49,490.87,True
T23362,139.91,139.91,False
T23363,411.41,411.41,False
T23364,163.55,163.55,False
T23365,3960.48,0.0,True
T23366,58.53,58.53,False
T23367,152.68,152.68,False
T23368,280.89,280.89,False
T23369,661.72,0.0,True
T23370,93.44,93.44,False
T23371,336.19,336.19,False
T23372,14.77,14.77,False
T23373,148.34,148.34,False
T23374,272.03,272.03,False
T23375,696.69,696.69,False
T23376,1255.32,1255.32,False
T23377,441.5,441.5,False
T23378,314.08,381.81,True
T23379,1110.08,1110.08,False
T23380,1128.63,1128.63,False
T23381,328.2,328.2,False
T23382,104.84,104.84,False
T23383,254.56,0.0,True
T23384,1482.81,1482.81,False
T23385,69.78,69.78,False
T23386,594.25,594.25,False
T23387,376.89,376.89,False
T23388,282.68,282.68,False
T23389,25.6,25.6,False
T23390,121.5,121.5,False
T23391,222.19,222.19,False
T23392,58.07,58.07,False
T23393,842.8,0.0,True
T23394,97.17,97.17,False
T23395,247.24,247.24,False
T23396,291.88,291.88,False
T23397,167.02,167.02,False
T23398,630.73,630.73,False
T23399,1047.15,1047.15,False
T23400,700.79,700.79,False
T23401,651.1,651.1,False
T23402,128.78,128.78,False
T23403,958.94,958.94,False
T23404,58.97,58.97,False
T23405,964.46,964.46,False
T23406,423.12,423.12,False
T23407,199.1,199.1,False
T23408,1514.83,1514.83,False
T23409,675.62,675.62,False
T23410,805.48,947.42,True
T23411,534.75,534.75,False
T23412,190.64,190.64,False
T23413,337.19,337.19,False
T23414,1037.04,1517.24,True
T23415,135.44,135.44,False
T23416,344.55,344.55,False
T23417,138.35,138.35,False
T23418,186.5,186.5,False
T23419,821.93,821.93,False
T23420,440.09,440.09,False
T23421,84.67,84.67,False
T23422,1353.37,1353.37,False
T23423,267.75,267.75,False
T23424,790.2,790.2,False
T23425,153.7,153.7,False
T23426,469.04,469.04,False
T23427,42.56,42.56,False
T23428,341.84,341.84,False
T23429,2.28,2.28,False
T23430,200.2,200.2,False
T23431,753.62,753.62,False
T23432,40.28,0.0,True
T23433,56.56,56.56,False
T23434,2131.44,2131.44,False
T23435,2076.03,2076.03,False
T23436,261.47,261.47,False
T23437,23.0,0.0,True
T23438,714.44,0.0,True
T23439,111.46,111.46,False
T23440,413.39,413.39,False
T23441,51.8,51.8,False
T23442,13.79,13.79,False
T23443,649.11,649.11,False
T23444,218.43,218.43,False
T23445,705.92,705.92,False
T23446,380.73,380.73,False
T23447,126.47,126.47,False
T23448,318.27,318.27,False
T23449,263.16,263.16,False
T23450,450.97,248.41,True
T23451,67.75,67.75,False
T23452,804.53,804.53,False
T23453,1031.18,1031.18,False
T23454,434.46,434.46,False
T23455,489.19,256.52,True
T23456,243.3,243.3,False
T23457,2196.3,2196.3,False
T23458,145.31,145.31,False
T23459,699.69,699.69,False
T23460,10.86,10.86,False
T23461,54.11,54.11,False
T23462,11.41,11.41,False
T23463,98.75,96.86,True
T23464,12.12,0.0,True
T23465,775.21,775.21,False
T23466,6.36,6.36,False
T23467,253.96,253.96,False
T23468,613.56,613.56,False
T23469,341.76,341.76,False
T23470,187.28,187.28,False
T23471,2210.71,0.0,True
T23472,21.37,21.37,False
T23473,1393.29,1393.29,False
T23474,153.2,153.2,False
T23475,397.06,397.06,False
T23476,577.54,577.54,False
T23477,139.95,139.95,False
T23478,0.06,0.06,False
T23479,2068.36,2068.36,False
T23480,1386.08,1386.08,False
T23481,335.14,335.14,False
T23482,506.21,506.21,False
T23483,597.84,597.84,False
T23484,726.72,726.72,False
T23485,2264.09,2264.09,False
T23486,268.12,268.12,False
T23487,785.1,785.1,False
T23488,321.6,321.6,False
T23489,758.03,758.03,False
T23490,43.07,43.07,False
T23491,813.59,813.59,False
T23492,601.39,601.39,False
T23493,128.66,128.66,False
T23494,106.23,59.23,True
T23495,168.32,168.32,False
T23496,849.59,0.0,True
T23497,252.54,252.54,False
T23498,1330.73,1330.73,False
T23499,123.23,123.23,False
T23500,1025.2,0.0,True
T23501,243.51,0.0,True
T23502,736.8,736.8,False
T23503,1598.84,1598.84,False
T23504,375.64,375.64,False
T23505,1206.87,1206.87,False
T23506,60.45,60.45,False
T23507,1045.7,1045.7,False
T23508,735.43,735.43,False
T23509,494.72,494.72,False
T23510,79.14,79.14,False
T23511,13.23,13.23,False
T23512,125.54,125.54,False
T23513,512.37,0.0,True
T23514,759.29,759.29,False
T23515,780.08,780.08,False
T23516,535.18,535.18,False
T23517,373.4,0.0,True
T23518,1330.66,1330.66,False
T23519,118.76,118.76,False
T23520,129.05,129.05,False
T23521,217.45,217.45,False
T23522,799.87,799.87,False
T23523,67.39,47.78,True
T23524,29.76,0.0,True
T23525,1082.33,1282.8,True
T23526,87.15,0.0,True
T23527,1047.07,1047.07,False
T23528,922.5,922.5,False
T23529,1252.57,1252.57,False
T23530,24.6,24.6,False
T23531,21.42,21.42,False
T23532,37.81,37.81,False
T23533,882.1,882.1,False
T23534,332.57,332.57,False
T23535,18.83,18.83,False
T23536,163.4,163.4,False
T23537,262.53,262.53,False
T23538,87.51,87.51,False
T23539,893.97,893.97,False
T23540,786.17,786.17,False
T23541,470.4,470.4,False
T23542,228.29,228.29,False
